year,hid,province,district,zone,starch,pulses,meat,vegetables,oil,fruits,milk,sugar,FCS,FCG,FS_final,DDS,GDDS
2018,11448,KIGALI,GASABO,KIGALI CITY,7,5,1,7,7,0,1,7,51.0,3,1,6,2
2018,11449,SOUTH,HUYE,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,4,7,7,0,0,7,65.0,3,1,5,2
2018,11450,KIGALI,NYARUGENGE,KIGALI CITY,7,7,0,6,7,0,2,7,56.0,3,1,5,2
2018,11451,KIGALI,GASABO,KIGALI CITY,7,7,2,7,7,2,0,3,57.0,3,1,6,2
2018,11452,KIGALI,KICUKIRO,KIGALI CITY,7,4,7,6,5,0,0,7,66.0,3,1,5,2
2018,11453,EAST,NGOMA,SOUTHEASTERN PLATEAU BANANA ZONE,7,7,2,1,7,1,2,7,60.0,3,2,7,3
2018,11454,WEST,RUBAVU,NORTHWEST VOLCANIC IRISH POTATO ZONE,7,6,3,7,7,3,2,3,67.0,3,1,7,3
2018,11455,SOUTH,MUHANGA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,5,7,7,4,7,7,101.0,3,2,7,3
2018,11456,KIGALI,KICUKIRO,KIGALI CITY,7,7,2,7,7,4,2,7,69.0,3,1,7,3
2018,11457,EAST,BUGESERA,BUGESERA CASSAVA ZONE,7,7,0,0,5,0,0,2,38.5,3,1,3,1
2018,11458,SOUTH,HUYE,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,6,2,6,7,0,3,7,65.0,3,1,6,2
2018,11459,WEST,RUSIZI,LAKE KIVU COFFEE ZONE,7,3,1,4,7,4,1,4,44.5,3,1,7,3
2018,11460,SOUTH,KAMONYI,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,1,7,7,1,1,2,55.5,3,1,7,3
2018,11461,SOUTH,RUHANGO,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,7,7,7,0,7,56.0,3,1,5,2
2018,11462,KIGALI,NYARUGENGE,KIGALI CITY,7,7,0,7,7,1,3,7,62.0,3,1,6,2
2018,11463,EAST,KAYONZA,SOUTHEASTERN PLATEAU BANANA ZONE,7,7,0,7,7,0,7,7,77.0,3,1,5,2
2018,11464,KIGALI,GASABO,KIGALI CITY,7,7,0,7,7,1,0,7,50.0,3,2,5,2
2018,11465,KIGALI,KICUKIRO,KIGALI CITY,7,7,0,7,7,0,7,7,77.0,3,1,5,2
2018,11466,KIGALI,KICUKIRO,KIGALI CITY,7,1,0,4,7,0,0,5,27.0,2,2,4,1
2018,11467,KIGALI,GASABO,KIGALI CITY,7,7,2,7,7,4,4,7,77.0,3,1,7,3
2018,11468,KIGALI,GASABO,KIGALI CITY,7,7,2,7,7,1,4,7,74.0,3,1,7,3
2018,11469,EAST,RWAMAGANA,SOUTHEASTERN PLATEAU BANANA ZONE,7,4,1,4,7,2,7,7,71.0,3,1,7,3
2018,11470,SOUTH,MUHANGA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,2,7,7,6,7,7,91.0,3,1,7,3
2018,11471,KIGALI,KICUKIRO,KIGALI CITY,7,2,4,4,7,3,7,7,78.0,3,1,7,3
2018,11472,SOUTH,MUHANGA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,1,7,7,3,7,7,84.0,3,1,7,3
2018,11473,WEST,RUSIZI,LAKE KIVU COFFEE ZONE,7,4,1,7,7,2,0,5,45.0,3,2,6,2
2018,11474,EAST,RWAMAGANA,SOUTHEASTERN PLATEAU BANANA ZONE,7,7,2,7,7,2,0,5,58.0,3,1,6,2
2018,11475,NORTH,MUSANZE,NORTHWEST VOLCANIC IRISH POTATO ZONE,7,1,0,7,7,0,7,7,59.0,3,1,5,2
2018,11476,KIGALI,GASABO,KIGALI CITY,7,5,0,7,7,5,7,7,76.0,3,2,6,2
2018,11477,EAST,NGOMA,SOUTHEASTERN PLATEAU BANANA ZONE,7,7,1,7,3,3,7,7,82.0,3,1,7,3
2018,11478,EAST,RWAMAGANA,SOUTHEASTERN PLATEAU BANANA ZONE,7,5,0,1,7,0,7,7,65.0,3,1,5,2
2018,11479,SOUTH,MUHANGA,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,7,7,3,3,7,64.0,3,2,6,2
2018,11480,SOUTH,NYANZA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,4,0,7,7,3,7,7,71.0,3,1,6,2
2018,11481,WEST,RUSIZI,LAKE KIVU COFFEE ZONE,7,7,1,7,7,7,0,3,58.0,3,1,6,2
2018,11482,EAST,RWAMAGANA,SOUTHEASTERN PLATEAU BANANA ZONE,7,7,1,7,7,3,7,7,84.0,3,1,7,3
2018,11483,KIGALI,KICUKIRO,KIGALI CITY,7,4,0,3,7,0,4,2,49.5,3,1,5,2
2018,11484,KIGALI,GASABO,KIGALI CITY,7,7,2,4,7,3,4,7,73.0,3,1,7,3
2018,11485,EAST,RWAMAGANA,SOUTHEASTERN PLATEAU BANANA ZONE,7,7,0,5,2,3,7,3,73.5,3,1,6,2
2018,11486,WEST,RUBAVU,NORTHWEST VOLCANIC IRISH POTATO ZONE,7,7,0,7,4,0,0,7,47.5,3,1,4,1
2018,11487,KIGALI,KICUKIRO,KIGALI CITY,7,7,0,7,7,0,7,5,76.0,3,1,5,2
2018,11488,SOUTH,MUHANGA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,7,7,3,0,7,52.0,3,1,5,2
2018,11489,EAST,RWAMAGANA,SOUTHEASTERN PLATEAU BANANA ZONE,7,7,0,7,7,2,7,7,79.0,3,1,6,2
2018,11490,SOUTH,NYANZA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,7,7,7,0,7,56.0,3,1,5,2
2018,11491,EAST,KIREHE,SOUTHEASTERN PLATEAU BANANA ZONE,7,2,3,7,7,3,3,7,61.0,3,2,7,3
2018,11492,SOUTH,MUHANGA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,5,0,7,7,0,0,7,43.0,3,1,4,1
2018,11493,EAST,RWAMAGANA,SOUTHEASTERN PLATEAU BANANA ZONE,7,7,3,5,4,1,0,0,55.0,3,1,6,2
2018,11494,EAST,GATSIBO,EASTERN PLATEAU MIXED AGRICULTURE ZONE,7,7,0,7,7,2,0,6,50.5,3,1,5,2
2018,11495,SOUTH,KAMONYI,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,2,0,3,7,0,0,6,29.5,2,2,4,1
2018,11496,EAST,RWAMAGANA,SOUTHEASTERN PLATEAU BANANA ZONE,7,7,0,7,0,0,0,7,45.5,3,1,3,1
2018,11497,WEST,NYAMASHEKE,LAKE KIVU COFFEE ZONE,7,5,0,7,2,0,0,0,37.0,3,1,4,1
2018,11498,EAST,KIREHE,EASTERN SEMI-ARID AGROPASTORAL ZONE,7,3,0,4,6,0,1,3,35.5,3,2,5,2
2018,11499,KIGALI,KICUKIRO,KIGALI CITY,7,7,0,3,7,7,2,3,58.0,3,1,6,2
2018,11500,EAST,RWAMAGANA,SOUTHEASTERN PLATEAU BANANA ZONE,7,7,3,4,7,2,7,7,88.0,3,1,7,3
2018,11501,SOUTH,NYANZA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,2,4,7,0,7,7,82.0,3,1,6,2
2018,11502,EAST,GATSIBO,EASTERN PLATEAU MIXED AGRICULTURE ZONE,7,7,3,7,7,4,2,7,73.0,3,1,7,3
2018,11503,KIGALI,GASABO,EASTERN PLATEAU MIXED AGRICULTURE ZONE,7,7,0,7,7,7,0,7,56.0,3,2,5,2
2018,11504,KIGALI,KICUKIRO,KIGALI CITY,7,7,1,3,4,0,0,7,47.5,3,1,5,2
2018,11505,KIGALI,KICUKIRO,KIGALI CITY,7,4,2,7,7,5,7,7,81.0,3,1,7,3
2018,11506,NORTH,GICUMBI,"CENTRAL-NORTHERN HIGHLAND IRISH POTATO, BEANS AND VEGETABLE",7,7,0,6,7,3,7,7,79.0,3,1,6,2
2018,11507,SOUTH,RUHANGO,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,7,7,7,7,7,7,112.0,3,1,7,3
2018,11508,EAST,KAYONZA,SOUTHEASTERN PLATEAU BANANA ZONE,7,7,0,7,7,0,7,7,77.0,3,1,5,2
2018,11509,KIGALI,KICUKIRO,KIGALI CITY,7,7,3,7,7,2,1,7,67.0,3,1,7,3
2018,11510,KIGALI,KICUKIRO,KIGALI CITY,7,2,3,7,7,2,4,7,64.0,3,1,7,3
2018,11511,KIGALI,KICUKIRO,KIGALI CITY,7,7,0,7,5,2,3,7,62.0,3,1,6,2
2018,11512,EAST,KAYONZA,EASTERN AGROPASTORAL ZONE,7,7,0,7,4,3,3,7,62.5,3,1,6,2
2018,11513,WEST,RUSIZI,LAKE KIVU COFFEE ZONE,7,3,0,5,7,7,3,7,54.0,3,1,6,2
2018,11514,KIGALI,KICUKIRO,KIGALI CITY,7,7,2,7,7,4,7,7,89.0,3,1,7,3
2018,11515,SOUTH,HUYE,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,4,2,7,7,1,4,7,65.0,3,1,7,3
2018,11516,KIGALI,KICUKIRO,KIGALI CITY,7,2,3,5,7,2,3,7,58.0,3,1,7,3
2018,11517,SOUTH,HUYE,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,2,7,7,4,4,7,77.0,3,1,7,3
2018,11518,KIGALI,NYARUGENGE,KIGALI CITY,7,7,2,7,7,4,0,7,61.0,3,1,6,2
2018,11519,SOUTH,HUYE,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,6,7,0,0,7,48.0,3,1,4,1
2018,11520,KIGALI,NYARUGENGE,KIGALI CITY,7,7,0,7,7,1,3,7,62.0,3,1,6,2
2018,11521,KIGALI,KICUKIRO,KIGALI CITY,7,6,0,0,7,3,4,5,57.0,3,1,5,2
2018,11522,SOUTH,MUHANGA,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,6,7,2,7,7,78.0,3,1,6,2
2018,11523,WEST,RUBAVU,NORTHWEST VOLCANIC IRISH POTATO ZONE,7,7,1,5,7,2,3,7,65.0,3,1,7,3
2018,11524,KIGALI,KICUKIRO,KIGALI CITY,7,1,1,7,7,4,7,7,67.0,3,1,7,3
2018,11525,KIGALI,KICUKIRO,KIGALI CITY,7,6,0,7,6,2,3,7,59.5,3,1,6,2
2018,11526,SOUTH,MUHANGA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,1,7,7,2,3,7,67.0,3,2,7,3
2018,11527,KIGALI,KICUKIRO,KIGALI CITY,7,7,4,7,7,0,0,2,62.5,3,2,5,2
2018,11528,KIGALI,KICUKIRO,KIGALI CITY,7,7,1,4,7,3,0,7,53.0,3,1,6,2
2018,11529,NORTH,GICUMBI,"CENTRAL-NORTHERN HIGHLAND IRISH POTATO, BEANS AND VEGETABLE",7,5,1,4,7,1,7,3,71.0,3,1,7,3
2018,11530,KIGALI,KICUKIRO,KIGALI CITY,7,7,1,6,5,1,0,7,52.0,3,2,6,2
2018,11531,KIGALI,NYARUGENGE,KIGALI CITY,7,7,1,7,7,2,0,7,55.0,3,1,6,2
2018,11532,NORTH,GICUMBI,"CENTRAL-NORTHERN HIGHLAND IRISH POTATO, BEANS AND VEGETABLE",7,7,0,7,4,4,1,7,55.5,3,1,6,2
2018,11533,WEST,NYAMASHEKE,LAKE KIVU COFFEE ZONE,7,7,0,1,7,0,0,0,39.5,3,2,4,1
2018,11534,WEST,RUBAVU,NORTHWEST VOLCANIC IRISH POTATO ZONE,7,7,3,7,7,3,0,7,64.0,3,1,6,2
2018,11535,KIGALI,KICUKIRO,KIGALI CITY,7,5,2,4,7,0,2,7,56.0,3,1,6,2
2018,11536,SOUTH,KAMONYI,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,2,7,5,7,7,7,91.0,3,1,7,3
2018,11537,KIGALI,KICUKIRO,KIGALI CITY,7,7,3,7,7,0,7,7,89.0,3,1,6,2
2018,11538,EAST,KAYONZA,SOUTHEASTERN PLATEAU BANANA ZONE,7,7,5,3,7,3,3,7,80.0,3,1,7,3
2018,11539,KIGALI,KICUKIRO,KIGALI CITY,7,7,0,7,0,0,0,7,45.5,3,1,3,1
2018,11540,SOUTH,NYARUGURU,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,7,7,0,3,0,57.5,3,2,5,2
2018,11541,KIGALI,KICUKIRO,KIGALI CITY,7,7,2,7,7,0,0,4,55.5,3,2,5,2
2018,11542,KIGALI,KICUKIRO,KIGALI CITY,7,6,0,7,5,0,2,5,52.0,3,1,5,2
2018,11543,KIGALI,NYARUGENGE,KIGALI CITY,7,7,0,7,7,3,7,7,80.0,3,2,6,2
2018,11544,KIGALI,NYARUGENGE,KIGALI CITY,7,7,0,7,7,0,0,7,49.0,3,1,4,1
2018,11545,KIGALI,NYARUGENGE,KIGALI CITY,7,7,0,0,7,2,7,5,71.0,3,2,5,2
2018,11546,KIGALI,KICUKIRO,KIGALI CITY,7,7,0,5,7,0,2,4,53.5,3,2,5,2
2018,11547,KIGALI,KICUKIRO,KIGALI CITY,7,3,0,7,7,0,0,7,37.0,3,2,4,1
2018,11548,KIGALI,GASABO,KIGALI CITY,7,7,0,0,7,2,5,7,64.0,3,1,5,2
2018,11549,NORTH,GAKENKE,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,7,7,2,7,7,79.0,3,1,6,2
2018,11550,KIGALI,NYARUGENGE,BUGESERA CASSAVA ZONE,7,7,3,7,7,0,0,7,61.0,3,1,5,2
2018,11551,SOUTH,HUYE,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,5,7,0,0,7,47.0,3,2,4,1
2018,11552,EAST,KAYONZA,EASTERN SEMI-ARID AGROPASTORAL ZONE,7,7,0,7,7,0,0,0,45.5,3,2,4,1
2018,11553,KIGALI,GASABO,KIGALI CITY,7,2,0,4,4,2,7,3,57.5,3,1,6,2
2018,11554,KIGALI,NYARUGENGE,KIGALI CITY,7,7,0,5,7,1,0,7,48.0,3,2,5,2
2018,11555,EAST,NYAGATARE,EASTERN AGROPASTORAL ZONE,7,7,0,7,7,3,7,0,76.5,3,1,6,2
2018,11556,EAST,NGOMA,BUGESERA CASSAVA ZONE,7,4,0,4,3,0,7,4,61.5,3,2,5,2
2018,11557,NORTH,BURERA,NORTHWEST VOLCANIC IRISH POTATO ZONE,7,7,0,5,4,0,1,7,49.5,3,1,5,2
2018,11558,WEST,NYABIHU,NORTHWEST VOLCANIC IRISH POTATO ZONE,7,7,0,7,2,3,1,7,53.5,3,2,6,2
2018,11559,NORTH,BURERA,NORTHERN HIGHLAND BEANS AND WHEAT ZONE,7,7,0,7,6,0,0,0,45.0,3,1,4,1
2018,11560,EAST,NGOMA,SOUTHEASTERN PLATEAU BANANA ZONE,7,7,0,5,7,0,2,5,54.0,3,1,5,2
2018,11561,KIGALI,NYARUGENGE,BUGESERA CASSAVA ZONE,7,7,0,7,7,3,0,7,52.0,3,1,5,2
2018,11562,EAST,RWAMAGANA,SOUTHEASTERN PLATEAU BANANA ZONE,7,7,0,6,7,3,0,5,50.0,3,1,5,2
2018,11563,SOUTH,RUHANGO,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,7,7,2,0,7,51.0,3,2,5,2
2018,11564,SOUTH,HUYE,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,2,0,5,7,0,0,1,29.0,2,2,4,1
2018,11565,KIGALI,KICUKIRO,KIGALI CITY,7,7,1,6,7,0,0,7,52.0,3,1,5,2
2018,11566,KIGALI,NYARUGENGE,KIGALI CITY,7,4,0,7,7,0,0,5,39.0,3,1,4,1
2018,11567,EAST,KAYONZA,SOUTHEASTERN PLATEAU BANANA ZONE,7,3,0,7,3,0,0,3,33.0,2,2,4,1
2018,11568,EAST,NYAGATARE,EASTERN AGROPASTORAL ZONE,7,7,0,6,3,0,0,1,43.0,3,1,4,1
2018,11569,EAST,KIREHE,EASTERN SEMI-ARID AGROPASTORAL ZONE,7,7,0,6,6,0,0,2,45.0,3,2,4,1
2018,11570,WEST,KARONGI,LAKE KIVU COFFEE ZONE,7,7,1,7,1,0,0,0,46.5,3,2,5,2
2018,11571,WEST,RUTSIRO,LAKE KIVU COFFEE ZONE,7,1,0,7,0,0,0,0,24.0,2,2,3,1
2018,11572,SOUTH,MUHANGA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,1,5,6,2,0,5,51.5,3,1,6,2
2018,11573,EAST,KAYONZA,SOUTHEASTERN PLATEAU BANANA ZONE,7,3,1,7,2,0,0,2,36.0,3,2,5,2
2018,11574,SOUTH,NYARUGURU,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,3,7,7,0,0,0,57.5,3,2,5,2
2018,11575,KIGALI,NYARUGENGE,KIGALI CITY,7,7,0,7,7,0,0,4,47.5,3,1,4,1
2018,11576,WEST,NYABIHU,NORTHWEST VOLCANIC IRISH POTATO ZONE,7,7,0,7,7,1,5,3,68.0,3,1,6,2
2018,11577,WEST,NYABIHU,NORTHWEST VOLCANIC IRISH POTATO ZONE,7,7,0,5,3,0,0,4,43.5,3,1,4,1
2018,11578,SOUTH,RUHANGO,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,2,7,7,3,7,7,88.0,3,1,7,3
2018,11579,KIGALI,NYARUGENGE,KIGALI CITY,7,7,0,5,7,2,0,4,47.5,3,2,5,2
2018,11580,NORTH,GAKENKE,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,4,1,7,3,0,3,7,54.0,3,1,6,2
2018,11581,NORTH,MUSANZE,NORTHWEST VOLCANIC IRISH POTATO ZONE,7,7,0,4,7,0,7,7,74.0,3,1,5,2
2018,11582,EAST,GATSIBO,EASTERN PLATEAU MIXED AGRICULTURE ZONE,7,7,1,5,2,2,1,2,52.0,3,1,7,3
2018,11583,SOUTH,NYANZA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,7,7,4,0,0,49.5,3,1,5,2
2018,11584,SOUTH,MUHANGA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,5,3,7,5,5,3,7,71.0,3,2,7,3
2018,11585,EAST,RWAMAGANA,SOUTHEASTERN PLATEAU BANANA ZONE,7,7,0,7,0,0,0,7,45.5,3,1,3,1
2018,11586,SOUTH,KAMONYI,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,2,7,7,7,0,7,64.0,3,1,6,2
2018,11587,SOUTH,NYARUGURU,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,3,7,0,0,0,41.5,3,1,4,1
2018,11588,SOUTH,HUYE,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,1,5,7,3,0,7,54.0,3,1,6,2
2018,11589,SOUTH,MUHANGA,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,4,4,0,3,7,56.5,3,2,5,2
2018,11590,SOUTH,HUYE,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,7,7,4,5,7,73.0,3,1,6,2
2018,11591,EAST,KAYONZA,SOUTHEASTERN PLATEAU BANANA ZONE,7,7,1,7,3,0,7,3,77.0,3,1,6,2
2018,11592,EAST,KAYONZA,SOUTHEASTERN PLATEAU BANANA ZONE,7,7,0,7,3,0,0,4,45.5,3,1,4,1
2018,11593,KIGALI,KICUKIRO,KIGALI CITY,7,3,3,3,7,0,0,3,43.0,3,1,5,2
2018,11594,EAST,BUGESERA,BUGESERA CASSAVA ZONE,7,7,0,7,3,4,0,0,47.5,3,1,5,2
2018,11595,EAST,RWAMAGANA,SOUTHEASTERN PLATEAU BANANA ZONE,7,7,0,4,7,0,0,0,42.5,3,1,4,1
2018,11596,WEST,RUBAVU,NORTHWEST VOLCANIC IRISH POTATO ZONE,7,7,0,3,0,0,2,0,46.0,3,1,4,1
2018,11597,NORTH,RULINDO,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,1,7,0,0,2,40.5,3,1,4,1
2018,11598,EAST,NYAGATARE,EASTERN AGROPASTORAL ZONE,7,7,0,0,4,1,7,0,66.0,3,1,5,2
2018,11599,KIGALI,KICUKIRO,KIGALI CITY,7,7,1,7,7,0,0,2,50.5,3,1,5,2
2018,11600,SOUTH,NYANZA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,4,3,2,4,4,60.5,3,2,6,2
2018,11601,KIGALI,KICUKIRO,KIGALI CITY,7,7,0,3,7,0,0,4,43.5,3,1,4,1
2018,11602,SOUTH,NYAMAGABE,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,1,0,7,0,3,0,54.5,3,1,5,2
2018,11603,NORTH,GAKENKE,NORTHERN HIGHLAND BEANS AND WHEAT ZONE,7,7,0,7,7,0,0,1,46.0,3,2,4,1
2018,11604,SOUTH,MUHANGA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,5,0,4,7,2,0,5,41.0,3,2,5,2
2018,11605,NORTH,GICUMBI,"CENTRAL-NORTHERN HIGHLAND IRISH POTATO, BEANS AND VEGETABLE",7,7,0,5,4,0,0,3,43.5,3,1,4,1
2018,11606,EAST,NYAGATARE,EASTERN AGROPASTORAL ZONE,7,7,0,4,7,0,1,3,48.0,3,1,5,2
2018,11607,SOUTH,GISAGARA,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,2,0,4,7,2,0,7,33.0,2,2,5,2
2018,11608,WEST,RUSIZI,LAKE KIVU COFFEE ZONE,7,4,3,4,7,1,0,7,50.0,3,1,6,2
2018,11609,NORTH,GICUMBI,"CENTRAL-NORTHERN HIGHLAND IRISH POTATO, BEANS AND VEGETABLE",7,7,1,7,7,3,2,5,63.0,3,1,7,3
2018,11610,SOUTH,RUHANGO,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,2,7,7,0,0,3,55.0,3,2,5,2
2018,11611,SOUTH,NYANZA,EAST CONGO-NILE HIGHLAND SUBSISTENCE FARMING ZONE,7,7,0,6,3,0,0,1,43.0,3,2,4,1
2018,11612,KIGALI,KICUKIRO,KIGALI CITY,7,3,2,5,7,0,7,7,71.0,3,1,6,2
2018,11613,KIGALI,KICUKIRO,KIGALI CITY,7,7,7,6,7,0,0,7,76.0,3,1,5,2
2018,11614,KIGALI,GASABO,SOUTHEASTERN PLATEAU BANANA ZONE,7,7,0,7,7,0,0,7,49.0,3,1,4,1
2018,11615,EAST,NYAGATARE,EASTERN AGROPASTORAL ZONE,7,7,0,7,1,1,7,0,71.5,3,1,6,2
2018,11616,WEST,RUBAVU,NORTHWEST VOLCANIC IRISH POTATO ZONE,7,7,0,3,7,0,0,0,41.5,3,1,4,1
2018,11617,WEST,NYAMASHEKE,WEST CONGO-NILE CREST TEA ZONE,7,7,1,6,7,0,0,1,49.0,3,2,5,2
2018,11618,SOUTH,RUHANGO,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,5,4,3,0,0,45.0,3,2,5,2
2018,11619,KIGALI,KICUKIRO,KIGALI CITY,7,6,1,6,7,0,0,1,46.0,3,2,5,2
2018,11620,EAST,KIREHE,EASTERN SEMI-ARID AGROPASTORAL ZONE,7,3,0,7,0,0,0,0,30.0,2,3,3,1
2018,11621,KIGALI,NYARUGENGE,KIGALI CITY,7,7,1,7,7,3,1,7,60.0,3,2,7,3
2018,11622,EAST,GATSIBO,EASTERN PLATEAU MIXED AGRICULTURE ZONE,7,7,4,4,3,1,0,3,59.0,3,1,6,2
2018,11623,EAST,NGOMA,SOUTHEASTERN PLATEAU BANANA ZONE,7,7,2,7,7,7,1,7,68.0,3,2,7,3
2018,11624,EAST,NGOMA,SOUTHEASTERN PLATEAU BANANA ZONE,7,7,2,7,7,0,0,7,57.0,3,1,5,2
2018,11625,WEST,NYABIHU,WEST CONGO-NILE CREST TEA ZONE,7,4,0,4,3,0,5,0,51.5,3,1,5,2
2018,11626,EAST,BUGESERA,BUGESERA CASSAVA ZONE,7,3,0,0,7,3,0,7,33.0,2,2,4,1
2018,11627,SOUTH,HUYE,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,0,7,7,7,1,74.0,3,1,5,2
2018,11628,EAST,RWAMAGANA,EASTERN PLATEAU MIXED AGRICULTURE ZONE,7,7,0,7,7,0,0,7,49.0,3,1,4,1
2018,11629,EAST,KAYONZA,SOUTHEASTERN PLATEAU BANANA ZONE,7,7,0,7,2,7,0,0,50.0,3,2,5,2
2018,11630,EAST,NGOMA,SOUTHEASTERN PLATEAU BANANA ZONE,7,5,1,6,7,0,3,7,58.0,3,1,6,2
2018,11631,NORTH,BURERA,NORTHERN HIGHLAND BEANS AND WHEAT ZONE,7,7,0,3,2,0,0,0,39.0,3,2,4,1
2018,11632,EAST,KAYONZA,SOUTHEASTERN PLATEAU BANANA ZONE,7,7,0,7,4,0,3,3,57.5,3,1,5,2
2018,11633,EAST,BUGESERA,BUGESERA CASSAVA ZONE,7,7,4,7,7,2,0,7,67.0,3,2,6,2
2018,11634,SOUTH,RUHANGO,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,7,7,7,7,7,84.0,3,2,6,2
2018,11635,WEST,RUSIZI,LAKE KIVU COFFEE ZONE,7,7,0,7,7,3,0,7,52.0,3,1,5,2
2018,11636,EAST,KAYONZA,SOUTHEASTERN PLATEAU BANANA ZONE,7,7,0,7,4,0,0,5,46.5,3,2,4,1
2018,11637,KIGALI,NYARUGENGE,KIGALI CITY,7,6,3,4,7,3,4,7,74.0,3,1,7,3
2018,11638,EAST,KAYONZA,EASTERN AGROPASTORAL ZONE,7,7,0,7,4,1,0,0,45.0,3,1,5,2
2018,11639,EAST,KAYONZA,EASTERN AGROPASTORAL ZONE,7,1,0,7,1,0,7,0,52.5,3,2,5,2
2018,11640,WEST,RUSIZI,LAKE KIVU COFFEE ZONE,7,7,0,5,7,3,0,2,47.5,3,2,5,2
2018,11641,EAST,RWAMAGANA,SOUTHEASTERN PLATEAU BANANA ZONE,7,7,2,4,7,0,0,2,51.5,3,2,5,2
2018,11642,EAST,GATSIBO,EASTERN AGROPASTORAL ZONE,7,3,0,7,0,0,0,0,30.0,2,3,3,1
2018,11643,EAST,NYAGATARE,EASTERN AGROPASTORAL ZONE,7,5,0,3,4,0,7,0,62.0,3,1,5,2
2018,11644,EAST,GATSIBO,EASTERN PLATEAU MIXED AGRICULTURE ZONE,7,7,0,7,7,0,0,2,46.5,3,1,4,1
2018,11645,WEST,RUSIZI,LAKE KIVU COFFEE ZONE,7,2,1,3,7,1,0,3,33.0,2,3,6,2
2018,11646,EAST,GATSIBO,EASTERN PLATEAU MIXED AGRICULTURE ZONE,7,7,0,7,2,7,7,0,78.0,3,2,6,2
2018,11647,EAST,NYAGATARE,EASTERN AGROPASTORAL ZONE,7,7,0,0,7,1,0,6,42.5,3,1,4,1
2018,11648,SOUTH,HUYE,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,5,7,0,0,7,47.0,3,2,4,1
2018,11649,EAST,NGOMA,SOUTHEASTERN PLATEAU BANANA ZONE,7,7,0,7,1,0,0,0,42.5,3,2,4,1
2018,11650,SOUTH,HUYE,CENTRAL PLATEAU CASSAVA AND COFFEE ZONE,7,7,0,5,7,0,0,4,45.5,3,2,4,1
2018,11651,WEST,RUTSIRO,LAKE KIVU COFFEE ZONE,7,7,0,4,2,0,0,0,40.0,3,2,4,1
